"","Age","aMortCEF1","aMortCEF2","aMortCEF3","aMortCEF4","aMortCEF5","aMortCEF6","aMortCEF7","aMortCEF8","aMortCEF9","aMortCEF10","aMortCEF11","aMortCEF12","aMortCEF13","aMortCEF14","aMortCEF15","aMortCEF16","aMortCEF17","aMortCEF18","aMortCEF19","aMortCEF20","aMortCEF21","aMortCEF22","aMortCEF23","aMortCEF24","aMortCEF25","aMortCEF26","aMortCEF27","aMortCEF28","aMortCEF29","aMortCEF30","aMortCEF31","aMortCEF32","aMortCEF33","aMortCEF34","aMortCEF35","aMortCEF36","aMortCEF37","aMortCEF38","aMortCEF39","aMortCEF40","aMortCEF41","aMortCEF42","aMortCEF43","aMortCEF44","aMortCEF45","aMortCEF46","aMortCEF47","aMortCEF48","aMortCEF49","aMortCEF50","aMortCEF51","aMortCEF52","aMortCEF53","aMortCEF54","aMortCEF55","aMortCEF56","aMortCEF57","aMortCEF58","aMortCEF59","aMortCEF60","aMortCEF61","aMortCEF62","aMortCEF63","aMortCEF64","aMortCEF65","aMortCEF66","aMortCEF67","aMortCEF68","aMortCEF69","aMortCEF70","aMortCEF71","aMortCEF72","aMortCEF73","aMortCEF74","aMortCEF75","aMortCEF76","aMortCEF77","aMortCEF78","aMortCEF79","aMortCEF80","aMortCEF81","aMortCEF82","aMortCEF83","aMortCEF84","aMortCEF85","aMortCEF86","aMortCEF87","aMortCEF88","aMortCEF89","aMortCEF90","aMortCEF91","aMortCEF92","aMortCEF93","aMortCEF94","aMortCEF95","aMortCEF96","aMortCEF97","aMortCEF98","aMortCEF99","aMortCEF100","aMortCEF101","aMortCEF102","aMortCEF103","aMortCEF104","aMortCEF105","aMortCEF106","aMortCEF107","aMortCEF108","aMortCEF109","aMortCEF110","aMortCEF111","gender"
"11",11,0,0,0,0,0,0,0,0,0,0,0,0,0.000141224415683897,0.000292536289631114,0.000474110538367618,0.00071620953668303,0.00103900820110354,0.00153329365599746,0.0021889784431017,0.00313719951983693,0.00416612026267738,0.00528582812988614,0.00654676041277879,0.00779760523740835,0.0090787124368273,0.0104304318440883,0.0117317139600334,0.0130632584507682,0.0143746280249765,0.0157263474322375,0.0170982417560248,0.0184802235380751,0.0199227300697043,0.0213551491430704,0.0228380055077522,0.0242905994976446,0.025823893153642,0.0274076241009553,0.029102317089163,0.0309079721182654,0.0328346766465253,0.034811818466101,0.0369705345344133,0.0393612621427778,0.0418932141668263,0.0447580523135586,0.0479053392916586,0.0513754249341793,0.0551683092411205,0.0592638172959559,0.0637930860561064,0.0686552409389406,0.0737998446531428,0.0794992585718176,0.0856626955705971,0.0921186688590076,0.0991798896432066,0.106715220965773,0.114825537409339,0.123450314224325,0.132529026661152,0.142071762178084,0.151896946526384,0.162508952619209,0.174180141829663,0.185700019166171,0.19854135353515,0.212159422190391,0.226937548545893,0.242250310189342,0.258672692241736,0.276113907578707,0.294341944660204,0.314103275397698,0.334671602796244,0.356763136392523,0.380559450435274,0.40511232384776,0.431299365498875,0.458717077058094,0.487143534443626,0.517204160067788,0.548051607436474,0.580613922709895,0.61328720002421,0.646717036708261,0.680530196806311,0.714171870113888,0.747712668838833,0.781031543481989,0.81269607496999,0.843472910130835,0.870608172858685,0.896250491763591,0.918463074859028,0.937568720809418,0.953012619410288,0.965551330031373,0.975437039129251,0.982992545368344,0.988580997246124,0.992565543260065,0.995319419365903,0.997155336769795,0.998335569386582,0.999061866381528,0.999495627086843,0.999747813543422,0.999889037959106,0.999969737625211,1,"male"
"12",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000151333245896442,0.000332933140972016,0.000575066334406189,0.000897910592318382,0.00139226586224644,0.00204804326113065,0.0029963982687477,0.00402546434084287,0.0051453303604759,0.00640644074294543,0.00765746224235525,0.00893875039094431,0.0102906607209517,0.0115921266356602,0.0129238591995481,0.0142354139973164,0.0155873243273238,0.0169594124234507,0.0183415894026373,0.0197842996801824,0.0212169210746679,0.0226999868844521,0.024152786045057,0.02568629627014,0.0272702509105218,0.0289651832645608,0.0307710933322573,0.0326980699966707,0.0346754910763829,0.0368345120511709,0.0392255773363331,0.041757886984332,0.0446231297733029,0.0477708612879468,0.051241437060503,0.0550348570909715,0.0591309436132326,0.0636608521070633,0.0685236937418659,0.0736690241023417,0.079369243031104,0.0855335505806153,0.0919904357388594,0.0990526538806889,0.106589049526327,0.114700511506371,0.123326506522463,0.132406501276244,0.141950584650773,0.151777156750976,0.16239066172984,0.174063499429978,0.18558500388422,0.19842815201929,0.212048144149961,0.226828357832504,0.242143282317215,0.258567983938498,0.276011662748817,0.294242274437797,0.31400639635186,0.334577628910703,0.35667228281157,0.380471957949535,0.405028299316983,0.43121903974011,0.458640623896528,0.487071096358922,0.517135967876996,0.547987772273732,0.580554686790625,0.613232579021177,0.64666713748121,0.680485073497513,0.714131498501801,0.747677034675491,0.781000615421867,0.812669619346442,0.843450801561759,0.870589896992504,0.896235837730405,0.918451558227989,0.937559902743167,0.953005982707655,0.965546464350932,0.975433569749493,0.982990143161251,0.988579384376356,0.99256449318496,0.995318758260273,0.997154934977149,0.99833533429514,0.999061733875443,0.999495555847012,0.999747777923506,0.999889022286343,0.999969733350821,1,"male"
"13",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181627381336735,0.000423797223119123,0.000746690345495604,0.0012411204391346,0.00189699709396189,0.00284549564094278,0.00387471746851787,0.00499475298676139,0.00625605424604454,0.00750726509525347,0.00878874717468518,0.0101408621246367,0.0114425250242169,0.01277445915402,0.0140862124636745,0.0154383274136261,0.0168106231837262,0.0181930093639005,0.0196359380045204,0.0210687762350662,0.0225520665159832,0.0240050855666774,0.0255388278979657,0.0271230222796255,0.028818211172102,0.0306243945753955,0.0325516628995802,0.0345293832741362,0.036688731030029,0.0390801582176299,0.0416128511462705,0.044478527607362,0.0476267355505327,0.05109783661608,0.0548918308040039,0.0589885372941556,0.0635191314175008,0.0683827090732967,0.0735288182111721,0.079229899903132,0.0853951404585082,0.0918530029060381,0.0989162899580239,0.1064538262835,0.11456651598321,0.123193816596706,0.132275185663545,0.1418207135938,0.151648773006135,0.162263884404262,0.173938488860187,0.185461737164998,0.198306829189538,0.211928882789797,0.226711333548595,0.24202857604133,0.258455763642234,0.275902082660639,0.294135453664837,0.313902567000323,0.33447691314175,0.356574911204391,0.380378188569583,0.404938246690346,0.431132951243139,0.458558685824992,0.486993461414272,0.517062883435583,0.547919357442686,0.580491201162415,0.613174039392961,0.646613658379077,0.680436712948014,0.714088230545689,0.747638844042622,0.780967468517921,0.81264126574104,0.843427106877624,0.870570309977397,0.89622013238618,0.918439215369713,0.937550452050371,0.952998869874072,0.965541249596384,0.975429851469164,0.982987568614789,0.988577655795932,0.992563367775266,0.995318049725541,0.997154504359057,0.998335082337746,0.999061591863093,0.999495479496287,0.999747739748143,0.999889005489183,0.999969728769777,1,"male"
"14",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242213834446862,0.000565165613709308,0.00105968552570494,0.00171568132733185,0.00266435217891526,0.00369376097531437,0.00481399995963108,0.00607553034737503,0.00732696849201708,0.00860868336596496,0.00996104394162651,0.0112629433017782,0.0125951193912359,0.0139071109944897,0.0152594715701512,0.0166320166320167,0.0180146539369841,0.0194578447005631,0.0208909432210404,0.0223745029570273,0.0238277859637083,0.025361806915205,0.0269462890822115,0.0286417859233393,0.0304482974385887,0.0323759158710615,0.034353995519044,0.0365137355428618,0.0389055971580243,0.0414387501766142,0.0443049472175686,0.0474537270653775,0.0509254586924489,0.0547201420987829,0.0588175927981753,0.0633490099509517,0.0682134711260925,0.073360515108088,0.0790626324606907,0.0852289929959833,0.0916880285812325,0.0987525987525987,0.106291504349757,0.114405667803726,0.123034535655895,0.132117554447651,0.141664816422098,0.151494661203399,0.162111700946652,0.173788426215611,0.18531376783804,0.198161193306824,0.211785721494459,0.226570857638819,0.241890882667582,0.258321054437559,0.275770542760834,0.294007226046061,0.313777930282785,0.334356013967665,0.356458026360939,0.380265627838443,0.404830147548594,0.431029610641261,0.458460327392366,0.486900268453667,0.516975152897483,0.547837232303252,0.580414993036352,0.613103768443574,0.646549462083443,0.680378660961185,0.714036291706195,0.747593000020184,0.780927678985931,0.812607230082958,0.843398663787013,0.870546797731264,0.896201279696425,0.918424399006924,0.93753910744202,0.952990331631109,0.965534989806835,0.975425388046747,0.982984478130109,0.988575580808591,0.992562016833862,0.995317199200694,0.99715398744525,0.998334779888178,0.999061421391518,0.999495387844902,0.999747693922451,0.999888985325879,0.999969723270694,1,"male"
"15",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032303002160262,0.000817669742181641,0.00147382447356203,0.0024227251620197,0.00345238335587812,0.0045728937433123,0.00583472976519756,0.00708647109890778,0.00836849649714322,0.00972118471260426,0.0110233994871898,0.0123558983263007,0.0136682077890614,0.0150208960045224,0.0163937735963336,0.0177767458763199,0.0192202862853566,0.0206537320062184,0.0221376511679554,0.0235912862651673,0.0251256788677797,0.0267105449112677,0.0284064525246815,0.0302134017080213,0.0321414871494619,0.034120046031778,0.0362803093012457,0.0386727503987401,0.0412065171306858,0.0440734085724092,0.0472229512830348,0.0506955240152631,0.0544911267690941,0.0585895701681775,0.0631220851587894,0.0679877248591791,0.0731360158284711,0.0788395146473925,0.0850073691223678,0.0914679695544204,0.098534251276978,0.106074983343764,0.114191112636531,0.122822071026226,0.1319072903838,0.141456865397428,0.151289091679958,0.161908703640145,0.173588257858715,0.185116391754659,0.197966929801538,0.211594758837899,0.226383477014395,0.24170721366417,0.258141366013204,0.275595081867921,0.293836183400295,0.313611677535281,0.334194746724274,0.356302113827704,0.380115483232723,0.404685954250873,0.430891764753387,0.45832912721326,0.486775958490642,0.516858129252387,0.547727685691789,0.580313339120955,0.613010034120046,0.646463830732269,0.680301225495144,0.713967010559044,0.747531848741192,0.780874603783489,0.812561829965072,0.843360723587248,0.87051543477822,0.896176132119279,0.91840463548081,0.937523974884416,0.952978942480467,0.965526639882094,0.975419434293675,0.982980355736811,0.988572812985807,0.992560214814964,0.995316064686762,0.997153297934627,0.998334376451111,0.999061193999717,0.999495265591246,0.999747632795623,0.999888958430074,0.999969715935474,1,"male"
"16",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494799555690185,0.00115116631323844,0.00210037362415427,0.00313036453599918,0.00425123699888927,0.00551348076340505,0.00676562657780475,0.0080480662425528,0.00940119155811374,0.010703827123094,0.0120367565384227,0.0133494900535191,0.0147026153690801,0.0160759365848733,0.0174593557507826,0.0189033626173886,0.0203372715338787,0.0218216702009492,0.0232757750176714,0.0248106634353226,0.0263960416035545,0.0280924972230637,0.0299000302938504,0.0318287387660305,0.0338079369887912,0.0359688983136423,0.0383621124911643,0.040896697970312,0.043764515803292,0.0469150762395233,0.0503887710794708,0.0541856003231345,0.0582853680702817,0.0628193476724225,0.0676865596283955,0.07283651418762,0.0785418560032313,0.0847117035241846,0.0911743915985055,0.098242956679794,0.10578612541654,0.113904877309906,0.122538624659194,0.131626779763708,0.141179440573564,0.151014843986671,0.161637887508836,0.173321215793194,0.18485307482581,0.197707765323639,0.21133999798041,0.226133494900535,0.241462183176815,0.257901645965869,0.275361001716652,0.293607997576492,0.313389881853984,0.333979602140765,0.356094112895082,0.379915177219025,0.404493587801676,0.43070786630314,0.458154094718772,0.486610118146016,0.516702009492073,0.547581540947188,0.580177723922044,0.612884984348177,0.64634959103302,0.680197919822276,0.713874583459558,0.747450267595678,0.780803796829244,0.812501262243765,0.843310108048066,0.870473593860446,0.89614258305564,0.91837826921135,0.937503786731294,0.952963748359083,0.965515500353428,0.975411491467232,0.982974856104211,0.988569120468545,0.992557810764415,0.995314551146117,0.997152378067253,0.998333838230839,0.9990608906392,0.999495102494194,0.999747551247097,0.999888922548723,0.999969706149652,1,"male"
"17",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000656691688303856,0.00160636889908162,0.00263686970226609,0.00375829704690805,0.00502116567826151,0.0062739313605642,0.00755700589001934,0.00891080106283029,0.010214081490387,0.0115476707650964,0.012861054141704,0.0142148493145149,0.0155888503854276,0.016972954405391,0.0184176761196593,0.019852294884877,0.0213374283953486,0.0227922530586679,0.0243279013143937,0.0259140643153737,0.0276113597559127,0.029419787636011,0.0313494509047191,0.0333296289186813,0.0354916600155585,0.0378860589406047,0.0404218991523626,0.0432911366827978,0.046443256786656,0.0499186712601408,0.0537173801032522,0.0578191774178883,0.06235540154171,0.0672250229842091,0.0723775270001314,0.0780856932138491,0.084258595083905,0.0907244824764349,0.0977965468120144,0.105343449752983,0.113466220789849,0.122104242228306,0.131196896374052,0.140754286176135,0.150594558551641,0.161222860953112,0.17291197300492,0.184449540820966,0.19731059496267,0.210949576181287,0.22575039654075,0.241086673199907,0.257534274254655,0.275002273163536,0.293258302098383,0.313049979288954,0.333649892403593,0.355775350824906,0.379608207635809,0.404198785625524,0.430426041361473,0.457885856881624,0.486355967306857,0.516462755478324,0.547357573675756,0.579969893211829,0.61269334518746,0.646174518341904,0.680039603560279,0.71373293864479,0.747325244238793,0.780695284953678,0.812408442024227,0.843232539578303,0.87040947252503,0.896091169012235,0.918337862822158,0.937472848324426,0.952940463321244,0.965498428991423,0.975399319061234,0.982966427900304,0.988563461674463,0.99255412654954,0.995312231640416,0.997150968367667,0.998333013406614,0.999060425738273,0.999494852547459,0.999747426273729,0.999888867560441,0.999969691152848,1,"male"
"18",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095030126572035,0.00198147923490635,0.00310364349549114,0.00436734198714059,0.0056209308908569,0.00690484855837276,0.00825953334142101,0.00956367018480318,0.0108981357919851,0.0122123822233006,0.0135670670063488,0.0149419709652635,0.0163269845121113,0.0177726555865582,0.0192082170730721,0.0206943264992519,0.0221501071616321,0.0236867645274778,0.0252739698329896,0.0269723806057664,0.0287819968458086,0.0307129281410489,0.0326944073759553,0.0348578591936592,0.0372538315338266,0.0397913381050588,0.0426624610780865,0.0458166525132435,0.0492943507622628,0.0530955558251446,0.057200048526022,0.061739253508027,0.0666120748918274,0.0717679647377573,0.0774798819200129,0.0836568401471956,0.0901269764244409,0.097203687977678,0.104755550163775,0.112883658862065,0.121527356544947,0.130625985684823,0.140189655869627,0.150036394516559,0.160671681022282,0.172368474260989,0.183913623680699,0.196783129119657,0.210431072829471,0.225241619151603,0.240587973634195,0.257046382789437,0.274525860325933,0.292793885721218,0.312598568482349,0.333212018278135,0.355352015851834,0.379200533786243,0.403807270815642,0.430051761090218,0.457529621092644,0.48601843988839,0.516145011929314,0.547060131829027,0.579693881677383,0.612438836993004,0.645942011403615,0.679829350155688,0.713544825912896,0.747159205790772,0.780551174734118,0.81228517125642,0.8431295240406,0.870324315580897,0.896022888107081,0.918284200735978,0.937431760281451,0.952909539407174,0.965475757208136,0.975383153382668,0.982955234744632,0.988555946459622,0.992549233693235,0.995309151198997,0.997149096202839,0.998331917991023,0.999059808322213,0.99949452060334,0.99974726030167,0.999888794532735,0.9999696712362,1,"male"
"19",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103215883102955,0.00215539050009115,0.00342029102831358,0.00467507235231028,0.0059602112889843,0.00731618465523878,0.00862156200036426,0.00995729695816728,0.0112727935075186,0.0126287668737731,0.0140049786484792,0.015391309627411,0.0168383558316974,0.0182752828317582,0.0197628058529478,0.02121997126146,0.0227580903037785,0.024346805367226,0.0260468316771569,0.0278581692335715,0.0297909372406954,0.0317743012689482,0.0339398109732651,0.0363380623747748,0.0388779826354456,0.0417518366355671,0.0449090283540102,0.0483900346076784,0.0521948553965717,0.0563032523122382,0.0608467750096133,0.0657242314464391,0.0708850256015867,0.0766023759891522,0.0827852097711036,0.0892615004756026,0.0963449434336484,0.103903988990306,0.112039829187833,0.120691748800874,0.129799032604076,0.139371799801664,0.149227904717573,0.159873307563093,0.17158122685232,0.183137358078161,0.196019105057578,0.209680030762381,0.224504664953148,0.239865616967882,0.256339681447451,0.273835785553824,0.292121187589808,0.31194470866811,0.332577766084475,0.354738823338933,0.378610026107547,0.403240169193095,0.429509623363219,0.457013620448888,0.485529537957135,0.515684766549958,0.546629293072393,0.57929408431321,0.61207018680051,0.645605229604744,0.679524802169557,0.713272348262532,0.74691870231325,0.780342433871,0.812106615935723,0.842980308028577,0.870200967395924,0.895923984537856,0.918206472243023,0.937372245046649,0.952864746716318,0.965442917568962,0.975359737710226,0.982939021675335,0.988545060816417,0.9925421464856,0.995304689239238,0.99714638440833,0.998330331302746,0.999058914007003,0.999494039788711,0.999747019894356,0.999888688753516,0.999969642387323,1,"male"
"20",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112439222042145,0.00239059967585092,0.003646677471637,0.00493314424635336,0.00629051863857379,0.00759724473257694,0.00893435980551059,0.0102512155591572,0.0116085899513777,0.012986223662885,0.0143739870340357,0.015822528363047,0.017260940032415,0.01875,0.0202086709886548,0.021748379254457,0.0233387358184766,0.0250405186385737,0.0268537277147488,0.0287884927066451,0.0307739059967585,0.0329416531604538,0.0353423824959481,0.0378849270664506,0.0407617504051865,0.0439222042139384,0.0474068071312804,0.0512155591572124,0.0553282009724473,0.0598764181523501,0.0647589141004863,0.0699250405186386,0.0756482982171799,0.0818375202593193,0.0883205024311183,0.0954112641815235,0.10297811993517,0.111122366288493,0.11978322528363,0.128899918962723,0.138482576985413,0.14834886547812,0.159005267423015,0.17072528363047,0.182293354943274,0.195188411669368,0.208863452188006,0.22370340356564,0.239080226904376,0.25557131280389,0.273085494327391,0.291389789303079,0.311233792544571,0.331888168557537,0.354072123176661,0.377967990275527,0.40262358184765,0.42892017828201,0.456452593192869,0.484997974068071,0.515184359805511,0.546160858995138,0.578859400324149,0.611669367909238,0.645239059967585,0.679193679092382,0.712976094003241,0.746657212317666,0.780115478119935,0.811912479740681,0.842818071312804,0.870066855753647,0.895816450567261,0.918121961102107,0.937307536466775,0.952816045380875,0.965407212317666,0.975334278768233,0.982921393841167,0.988533225283631,0.992534440842788,0.995299837925446,0.997143435980551,0.998328606158833,0.99905794165316,0.999493517017828,0.999746758508914,0.999888573743922,0.99996961102107,1,"male"
"21",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012676327718565,0.00252512448153819,0.00381303937774441,0.00517194170917461,0.00648013872973045,0.00781875893681104,0.00913709701954179,0.010495999350972,0.0118751838067519,0.0132645093247067,0.0147146812157104,0.0161547120445395,0.0176454481842428,0.0191057611374215,0.020647202587999,0.0222393493494509,0.0239430477948259,0.0257582979241246,0.0276952407995213,0.0296828889857923,0.0318530762912107,0.0342565080266506,0.0368019146325385,0.0396819762901966,0.0428459876887504,0.0463345130768996,0.0501475524546441,0.054264823697634,0.0588181606141427,0.0637061525824215,0.0688780942915961,0.0746077944203875,0.0808039834092223,0.0872942632011276,0.0943930067235242,0.101968380168139,0.11012179415672,0.118792402316219,0.127919358273586,0.137512803090996,0.147390197649302,0.158058595057246,0.16979180399355,0.181372896997231,0.194282469145818,0.207972903081869,0.222829559168027,0.238223691549453,0.254733340770112,0.272267237270432,0.29059213662039,0.310458477420925,0.331136103195449,0.353345029358375,0.377267795028851,0.401951140362442,0.428277337768358,0.455840744759606,0.48441825796834,0.514638623249399,0.545649991380097,0.57838534008052,0.611232240464866,0.644839720512327,0.678832560922431,0.712653003275563,0.746372035006947,0.779867963370484,0.811700757537345,0.842641138232819,0.869920595483171,0.895699175531645,0.91802979444067,0.93723696619984,0.952762932389539,0.96536827267288,0.975306513604235,0.982902169173199,0.988520317618067,0.992526037177134,0.995294547150869,0.997140220466692,0.998326724741149,0.999056881217739,0.999492946891257,0.999746473445629,0.999888448316077,0.999969576813476,1,"male"
"22",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125908777060235,0.00254863734210634,0.00390926444904758,0.00521912188781926,0.00655944112749281,0.00787945249989845,0.00924007960683969,0.0106210145810487,0.0120121034888916,0.0134641159985378,0.0149059745745502,0.016398602818732,0.0178607692620121,0.0194041671743633,0.0209983347548841,0.0227041956053775,0.0245217497258438,0.0264611510499167,0.0284513220421591,0.0306242638398115,0.0330307461110434,0.0355793834531497,0.0384631006051745,0.041631127898948,0.0451240810690061,0.0489419601153487,0.0530644571707079,0.0576235733723244,0.0625177693838593,0.0676962755371431,0.0734332480402908,0.0796373014905975,0.0861358190162869,0.0932435725600097,0.100828560984525,0.108992323626173,0.117673936883148,0.126812477153649,0.136418098371309,0.146308029730718,0.15698996791357,0.16873806912798,0.180333861337882,0.193259818853824,0.206967629259575,0.221843142033224,0.237256813289468,0.253787417245441,0.271343568498436,0.289691726574875,0.309583282563665,0.330287153243166,0.352524267901385,0.376477397343731,0.401192071808619,0.427551683522196,0.455150075139109,0.48376386011941,0.514022582348402,0.545073311400837,0.577850209171033,0.610738800211202,0.644388936273912,0.678424921814711,0.712288290483733,0.746050119816417,0.779588562609155,0.811461760285935,0.842441411802932,0.869755493278096,0.895566792575444,0.917925754437269,0.937157304739856,0.952702977133341,0.965324316640266,0.975275171601478,0.982880467893262,0.988505747126436,0.992516550911823,0.995288574793875,0.997136590715243,0.998324600950408,0.999055684172048,0.999492303318305,0.999746151659152,0.999888306730027,0.999969538199098,1,"male"
"23",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129117527450182,0.00265351769011794,0.00396502643350946,0.00530703538023587,0.00662871085807236,0.00799105327368847,0.00937372915819439,0.0107665717771452,0.0122204148027653,0.0136640910939406,0.0151586010573404,0.0166226108174054,0.0181679544530296,0.0197641317608784,0.0214721431476209,0.0232919886132574,0.0252338348922326,0.0272265148434322,0.02940219601464,0.0318117120780805,0.0343635624237494,0.0372509150061,0.0404229361529076,0.0439202928019519,0.047742984953233,0.0518706791378609,0.0564355429036193,0.0613359089060594,0.0665209434729565,0.0722651484343228,0.0784770231801545,0.0849837332248881,0.0921004473363155,0.099694997966653,0.10786905246035,0.116561610410736,0.125711671411143,0.135329402196015,0.145231801545344,0.155927206181375,0.16769011793412,0.179300528670191,0.192242781618544,0.205967873119154,0.220862139080927,0.23629524196828,0.252846685644571,0.270424969499797,0.288796258641724,0.308712891419276,0.32944286295242,0.351708011386743,0.375691337942253,0.400437169581131,0.426830012200081,0.454463196421309,0.483113054087027,0.513409922732818,0.544499796665311,0.577318015453436,0.610248068320456,0.643940626270842,0.678019520130134,0.711925579503863,0.745729971533144,0.779310695404636,0.811224074827166,0.842242781618544,0.869591297275315,0.895435136234242,0.917822285481903,0.937078080520537,0.952643350955673,0.965280601870679,0.975244001626677,0.982858885725905,0.988491256608377,0.992507116714111,0.995282635217568,0.997132980886539,0.998322488816592,0.999054493696625,0.999491663277755,0.999745831638878,0.999888165921106,0.999969499796665,1,"male"
"24",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136410371260168,0.002677308032942,0.00402105198863927,0.0053444361874319,0.00670853990003358,0.00809300336953978,0.00948764671749819,0.0109433693361701,0.0123889120763898,0.0138853542088707,0.0153512567059949,0.0168985982307371,0.0184968391477406,0.0202070587277187,0.0220292569706718,0.0239736137550517,0.0259688699316929,0.0281473639204747,0.0305599951136583,0.0331151446051734,0.0360062300856128,0.0391823521627151,0.0426842303502895,0.0465118646483361,0.0506448952999501,0.0552156607250109,0.0601223621389961,0.0653141001496442,0.0710657314751661,0.0772856372094917,0.0838007594189325,0.0909266743355084,0.0985310435393401,0.10671566581495,0.115419461891625,0.124581352498651,0.134211517514481,0.144126719126974,0.154835951258742,0.166614070627997,0.178239491820468,0.191198477090184,0.204941313000723,0.219854834933271,0.235307890423788,0.251880732544053,0.269481742387996,0.287876782751214,0.307819164639174,0.328575936803315,0.350869870613745,0.374884203882606,0.399662028035385,0.42608899249743,0.453757902130648,0.482444799609093,0.512780837396801,0.543910905703786,0.576771553347653,0.609744179654495,0.643480296845256,0.677603249417202,0.71155314405546,0.745401239909195,0.779025378436981,0.810980016898598,0.842038826056417,0.869422699092973,0.895299950118596,0.917716042470453,0.936996732259017,0.952582126169414,0.965235715085562,0.975211995968768,0.982836724929504,0.988476377592052,0.992497429580691,0.995276536398155,0.997129274276465,0.998320320055379,0.999053271303941,0.999491006077387,0.999745503038694,0.999888021337025,0.999969460364643,1,"male"
